filename,class_name,original_folder,file_path,split,final_file_path
Tr-pi_992.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_992.npz,train,data/processed/final/kaggle/train/pituitary/Tr-pi_992.npz
Tr-gl_986.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_986.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_986.npz
Tr-pi_351.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_351.npz,train,data/processed/final/kaggle/train/pituitary/Tr-pi_351.npz
Tr-pi_1147.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1147.npz,train,data/processed/final/kaggle/train/pituitary/Tr-pi_1147.npz
Tr-no_853.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_853.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_853.npz
Tr-no_996.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_996.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_996.npz
Tr-gl_1336.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1336.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_1336.npz
Tr-gl_1326.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1326.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_1326.npz
Tr-gl_1255.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1255.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_1255.npz
Tr-me_1224.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1224.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_1224.npz
Tr-me_973.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_973.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_973.npz
Tr-no_871.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_871.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_871.npz
Tr-me_318.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_318.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_318.npz
Tr-pi_1282.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1282.npz,train,data/processed/final/kaggle/train/pituitary/Tr-pi_1282.npz
Tr-me_832.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_832.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_832.npz
Tr-no_178.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_178.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_178.npz
Tr-no_562.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_562.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_562.npz
Tr-no_1382.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1382.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_1382.npz
Tr-pi_4.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_4.npz,train,data/processed/final/kaggle/train/pituitary/Tr-pi_4.npz
Tr-pi_421.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_421.npz,train,data/processed/final/kaggle/train/pituitary/Tr-pi_421.npz
Tr-me_232.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_232.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_232.npz
Tr-gl_1024.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1024.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_1024.npz
Tr-me_1020.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1020.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_1020.npz
Tr-no_1202.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1202.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_1202.npz
Tr-me_842.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_842.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_842.npz
Tr-pi_1111.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1111.npz,train,data/processed/final/kaggle/train/pituitary/Tr-pi_1111.npz
Tr-pi_54.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_54.npz,train,data/processed/final/kaggle/train/pituitary/Tr-pi_54.npz
Tr-me_864.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_864.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_864.npz
Tr-pi_1397.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1397.npz,train,data/processed/final/kaggle/train/pituitary/Tr-pi_1397.npz
Tr-gl_1229.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1229.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_1229.npz
Tr-me_748.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_748.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_748.npz
Tr-gl_400.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_400.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_400.npz
Tr-gl_1400.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1400.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_1400.npz
Tr-me_1035.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1035.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_1035.npz
Tr-me_89.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_89.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_89.npz
Tr-gl_1117.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1117.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_1117.npz
Tr-me_235.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_235.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_235.npz
Tr-no_943.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_943.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_943.npz
Tr-me_664.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_664.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_664.npz
Tr-gl_607.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_607.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_607.npz
Tr-me_1268.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1268.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_1268.npz
Tr-no_288.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_288.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_288.npz
Tr-no_1152.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1152.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_1152.npz
Tr-no_817.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_817.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_817.npz
Tr-gl_37.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_37.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_37.npz
Tr-me_811.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_811.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_811.npz
Tr-gl_285.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_285.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_285.npz
Tr-no_278.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_278.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_278.npz
Tr-gl_24.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_24.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_24.npz
Tr-pi_1002.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1002.npz,train,data/processed/final/kaggle/train/pituitary/Tr-pi_1002.npz
Tr-gl_217.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_217.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_217.npz
Tr-no_946.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_946.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_946.npz
Tr-no_342.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_342.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_342.npz
Tr-no_1051.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1051.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_1051.npz
Tr-no_41.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_41.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_41.npz
Tr-pi_927.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_927.npz,train,data/processed/final/kaggle/train/pituitary/Tr-pi_927.npz
Tr-pi_1113.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1113.npz,train,data/processed/final/kaggle/train/pituitary/Tr-pi_1113.npz
Tr-no_703.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_703.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_703.npz
Tr-me_118.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_118.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_118.npz
Tr-gl_908.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_908.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_908.npz
Tr-pi_9.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_9.npz,train,data/processed/final/kaggle/train/pituitary/Tr-pi_9.npz
Tr-me_850.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_850.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_850.npz
Tr-me_177.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_177.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_177.npz
Tr-no_935.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_935.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_935.npz
Tr-gl_976.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_976.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_976.npz
Tr-no_712.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_712.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_712.npz
Tr-no_591.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_591.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_591.npz
Tr-no_626.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_626.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_626.npz
Tr-gl_556.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_556.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_556.npz
Tr-gl_1088.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1088.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_1088.npz
Tr-no_328.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_328.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_328.npz
Tr-no_515.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_515.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_515.npz
Tr-gl_445.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_445.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_445.npz
Tr-no_180.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_180.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_180.npz
Tr-pi_234.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_234.npz,train,data/processed/final/kaggle/train/pituitary/Tr-pi_234.npz
Tr-no_375.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_375.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_375.npz
Tr-gl_342.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_342.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_342.npz
Tr-pi_111.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_111.npz,train,data/processed/final/kaggle/train/pituitary/Tr-pi_111.npz
Tr-me_644.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_644.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_644.npz
Tr-me_797.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_797.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_797.npz
Tr-no_991.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_991.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_991.npz
Tr-no_752.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_752.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_752.npz
Tr-me_1187.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1187.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_1187.npz
Tr-me_438.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_438.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_438.npz
Tr-pi_1201.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1201.npz,train,data/processed/final/kaggle/train/pituitary/Tr-pi_1201.npz
Tr-gl_18.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_18.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_18.npz
Tr-no_1120.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1120.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_1120.npz
Tr-gl_1160.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1160.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_1160.npz
Tr-no_1238.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1238.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_1238.npz
Tr-pi_82.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_82.npz,train,data/processed/final/kaggle/train/pituitary/Tr-pi_82.npz
Tr-me_458.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_458.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_458.npz
Tr-me_518.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_518.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_518.npz
Tr-me_569.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_569.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_569.npz
Tr-no_858.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_858.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_858.npz
Tr-no_522.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_522.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_522.npz
Tr-pi_442.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_442.npz,train,data/processed/final/kaggle/train/pituitary/Tr-pi_442.npz
Tr-pi_707.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_707.npz,train,data/processed/final/kaggle/train/pituitary/Tr-pi_707.npz
Tr-me_1296.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1296.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_1296.npz
Tr-gl_912.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_912.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_912.npz
Tr-no_184.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_184.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_184.npz
Tr-me_1111.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1111.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_1111.npz
Tr-gl_399.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_399.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_399.npz
Tr-pi_1041.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1041.npz,train,data/processed/final/kaggle/train/pituitary/Tr-pi_1041.npz
Tr-pi_44.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_44.npz,train,data/processed/final/kaggle/train/pituitary/Tr-pi_44.npz
Tr-gl_457.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_457.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_457.npz
Tr-me_449.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_449.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_449.npz
Tr-pi_769.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_769.npz,train,data/processed/final/kaggle/train/pituitary/Tr-pi_769.npz
Tr-no_322.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_322.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_322.npz
Tr-no_697.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_697.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_697.npz
Tr-aug-me_52.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-aug-me_52.npz,train,data/processed/final/kaggle/train/meningioma/Tr-aug-me_52.npz
Tr-gl_1199.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1199.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_1199.npz
Tr-gl_170.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_170.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_170.npz
Tr-me_1212.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1212.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_1212.npz
Tr-gl_54.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_54.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_54.npz
Tr-gl_193.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_193.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_193.npz
Tr-me_1216.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1216.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_1216.npz
Tr-no_555.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_555.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_555.npz
Tr-pi_1386.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1386.npz,train,data/processed/final/kaggle/train/pituitary/Tr-pi_1386.npz
Tr-no_323.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_323.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_323.npz
Tr-pi_925.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_925.npz,train,data/processed/final/kaggle/train/pituitary/Tr-pi_925.npz
Tr-no_732.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_732.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_732.npz
Tr-gl_1202.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1202.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_1202.npz
Tr-pi_66.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_66.npz,train,data/processed/final/kaggle/train/pituitary/Tr-pi_66.npz
Tr-me_407.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_407.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_407.npz
Tr-gl_4.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_4.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_4.npz
Tr-no_828.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_828.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_828.npz
Tr-gl_1329.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1329.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_1329.npz
Tr-pi_274.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_274.npz,train,data/processed/final/kaggle/train/pituitary/Tr-pi_274.npz
Tr-gl_766.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_766.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_766.npz
Tr-no_1185.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1185.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_1185.npz
Tr-no_1043.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1043.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_1043.npz
Tr-no_132.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_132.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_132.npz
Tr-no_638.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_638.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_638.npz
Tr-me_802.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_802.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_802.npz
Tr-me_1112.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1112.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_1112.npz
Tr-pi_1335.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1335.npz,train,data/processed/final/kaggle/train/pituitary/Tr-pi_1335.npz
Tr-aug-me_37.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-aug-me_37.npz,train,data/processed/final/kaggle/train/meningioma/Tr-aug-me_37.npz
Tr-gl_833.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_833.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_833.npz
Tr-gl_1116.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1116.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_1116.npz
Tr-no_1223.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1223.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_1223.npz
Tr-gl_1079.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1079.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_1079.npz
Tr-gl_704.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_704.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_704.npz
Tr-gl_645.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_645.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_645.npz
Tr-me_819.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_819.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_819.npz
Tr-pi_528.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_528.npz,train,data/processed/final/kaggle/train/pituitary/Tr-pi_528.npz
Tr-gl_969.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_969.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_969.npz
Tr-me_1235.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1235.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_1235.npz
Tr-gl_183.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_183.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_183.npz
Tr-me_778.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_778.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_778.npz
Tr-pi_1069.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1069.npz,train,data/processed/final/kaggle/train/pituitary/Tr-pi_1069.npz
Tr-pi_1192.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1192.npz,train,data/processed/final/kaggle/train/pituitary/Tr-pi_1192.npz
Tr-no_1111.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1111.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_1111.npz
Tr-pi_660.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_660.npz,train,data/processed/final/kaggle/train/pituitary/Tr-pi_660.npz
Tr-gl_40.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_40.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_40.npz
Tr-gl_439.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_439.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_439.npz
Tr-me_914.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_914.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_914.npz
Tr-gl_1060.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1060.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_1060.npz
Tr-me_1261.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1261.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_1261.npz
Tr-gl_669.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_669.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_669.npz
Tr-me_765.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_765.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_765.npz
Tr-me_107.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_107.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_107.npz
Tr-gl_467.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_467.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_467.npz
Tr-pi_1204.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1204.npz,train,data/processed/final/kaggle/train/pituitary/Tr-pi_1204.npz
Tr-gl_1352.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1352.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_1352.npz
Tr-no_406.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_406.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_406.npz
Tr-me_457.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_457.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_457.npz
Tr-me_258.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_258.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_258.npz
Tr-gl_139.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_139.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_139.npz
